source_image_id,source_name,v4_split,v4_image_id_or_filename,v4_coco_image_id,mapping_method,mapping_confidence,is_augmented,candidates,selected_mae,rejected_mae,notes
SurmZufksfn5NllTtjD8,tu_px_09164_35281196.jpg,train,tu_px_09164_35281196_jpg.rf.1a3a45ec01f47c9a590a420b6ab55851.jpg,73,exact_name,high,false,2,4.6214,55.5588,pristine 4.62 vs augmented 55.56
Sx8zzDNF7sd2E0aaDtN8,premium_photo-1681823038232-151720d8023f.jpg,train,premium_photo-1681823038232-151720d8023f_jpg.rf.8646112f5907e014ad3c2781b0ec652e.jpg,97,exact_name,high,false,2,1.6502,91.0805,pristine 1.65 vs augmented 91.08
Sxg7i96XAHXonWrVAV8Q,photo-1520299287249-296a6c957518.jpg,train,photo-1520299287249-296a6c957518_jpg.rf.6485f841984c6f2f3571675cdfebf495.jpg,93,exact_name,high,false,2,4.5001,80.4887,pristine 4.50 vs augmented 80.49
T6C7HiZwQDa07dlanhBF,photo-1504307651254-35680f356dfd.jpg,train,photo-1504307651254-35680f356dfd_jpg.rf.58924484d795b362998e5bc0935048ac.jpg,100,exact_name,high,false,2,4.9605,80.3922,pristine 4.96 vs augmented 80.39
THaelQmgDKdUwfSFIAx5,photo-1709719263381-30553a1d618b.jpg,train,photo-1709719263381-30553a1d618b_jpg.rf.171e15b7fd6a8452b16b32cadd22d5a3.jpg,99,exact_name,high,false,2,1.8901,44.7448,pristine 1.89 vs augmented 44.74
TRn9Bx3c2kyqm0x9Suct,photo-1762709314068-1c0b65a2fcfd.jpg,train,photo-1762709314068-1c0b65a2fcfd_jpg.rf.bc323bf2d68f327183de0ec788f4c3ed.jpg,140,exact_name,high,false,2,1.9678,33.0086,pristine 1.97 vs augmented 33.01
TfT34mr30shVLpJdQuu4,premium_photo-1681823449995-dd90c76ab761.jpg,train,premium_photo-1681823449995-dd90c76ab761_jpg.rf.08a7840d23104171beffaf2d94478e99.jpg,94,exact_name,high,false,2,1.7822,43.3149,pristine 1.78 vs augmented 43.31
TqbtZYtTWiEhg5zB0duU,photo-1726421690313-2e0519335b82.jpg,valid,photo-1726421690313-2e0519335b82_jpg.rf.b6d763a050246c07754f22a1eaf22fea.jpg,19,exact_name,high,false,1,1.6584,,single export record; matches the deterministic re-render
Tw3kcCGIMX2DmGQevfCR,tu_px_09110_7843972.jpg,valid,tu_px_09110_7843972_jpg.rf.b331d2a446b02b76b55d5a83fadb7ba9.jpg,21,exact_name,high,false,1,3.1993,,single export record; matches the deterministic re-render
TwF1Rahc7CIP2gpmlbLS,un_0068_77X7pOwapGg.jpg,train,un_0068_77X7pOwapGg_jpg.rf.1279b756cee6d9ac1ef4c019b106a73e.jpg,158,exact_name,high,false,2,1.5426,47.9097,pristine 1.54 vs augmented 47.91
TypXpPM2GOKRXVcgFCjR,pb_0018_8463424.jpg,train,pb_0018_8463424_jpg.rf.5b85f4d23a12cdea84d4cafec082e242.jpg,96,exact_name,high,false,2,2.6959,75.8396,pristine 2.70 vs augmented 75.84
U0AseIcul3Oj2l27WnM8,photo-1646227655588-b44f246c04fb.jpg,train,photo-1646227655588-b44f246c04fb_jpg.rf.b8b907b140a8af81b8d611a0469e3c34.jpg,144,exact_name,high,false,2,1.5413,38.2903,pristine 1.54 vs augmented 38.29
U1qd4okczSBsE3VT6pzg,photo-1564183063457-680b3759a5bd.jpg,valid,photo-1564183063457-680b3759a5bd_jpg.rf.12234e0b0260f98b20b444d48cebda98.jpg,25,exact_name,high,false,1,3.2986,,single export record; matches the deterministic re-render
U8OKPL7BU1Y2lII5M7Ui,tu_px_09176_4487385.jpg,train,tu_px_09176_4487385_jpg.rf.40fba1ade2a194844e1d458cd2047e20.jpg,163,exact_name,high,false,2,2.3038,92.6244,pristine 2.30 vs augmented 92.62
UCdf01APuQuNPLZxO7Vb,premium_photo-1674248799219-3447bc59d983.jpg,train,premium_photo-1674248799219-3447bc59d983_jpg.rf.0b8a1980dd7d5a931b9d98fc43e91acb.jpg,262,exact_name,high,false,2,1.2592,65.0524,pristine 1.26 vs augmented 65.05
UUktj1unQEF7oxAAKuge,tu_px_09162_9762080.jpg,valid,tu_px_09162_9762080_jpg.rf.b2c773b38b4119611449e5a0092d3054.jpg,20,exact_name,high,false,1,4.3011,,single export record; matches the deterministic re-render
Ud5BlYIB2FSpmLDEEq9z,photo-1587582423116-ec07293f0395.jpg,train,photo-1587582423116-ec07293f0395_jpg.rf.1a42b3ae540bf5e0e837f465d86fa9f7.jpg,141,exact_name,high,false,2,2.4276,59.2069,pristine 2.43 vs augmented 59.21
Um5Oft7wh92nWZzcd33C,photo-1763328044377-d37cd9052d99.jpg,train,photo-1763328044377-d37cd9052d99_jpg.rf.a915de1032a28c5a176555d78cdb8262.jpg,148,exact_name,high,false,2,4.2122,55.9220,pristine 4.21 vs augmented 55.92
UzXLvGMEvzoOvv29dkyY,premium_photo-1721832786188-906b9b08a0c4.jpg,test,premium_photo-1721832786188-906b9b08a0c4_jpg.rf.1d6a9f30f5da9124c8653d78f8b6e7d9.jpg,12,exact_name,high,false,1,1.2204,,single export record; matches the deterministic re-render
V2ZGAcXVfLD8h3Nv7zCq,photo-1760963301666-582b92218a19.jpg,train,photo-1760963301666-582b92218a19_jpg.rf.b1dac196e821dc0899aca37a13ee1b9f.jpg,227,exact_name,high,false,2,3.6691,66.2970,pristine 3.67 vs augmented 66.30
VBtNhSPdKWG9aB5UwSAp,px_0004_34670931.jpg,train,px_0004_34670931_jpg.rf.53c51cbb36ef10ad9c6bee4d5fd49309.jpg,166,exact_name,high,false,2,1.7711,42.8513,pristine 1.77 vs augmented 42.85
VKyk8uoMs024kVF0SQRN,px_0159_15332313.jpg,train,px_0159_15332313_jpg.rf.1ad1d6be73cead169d21607a121e4570.jpg,133,exact_name,high,false,2,3.4219,43.5966,pristine 3.42 vs augmented 43.60
Vtt35PA66TdcCFU5LqWG,px_0199_34442873.jpg,valid,px_0199_34442873_jpg.rf.369865621a720cced6c764f4ee3ae216.jpg,23,exact_name,high,false,1,3.2559,,single export record; matches the deterministic re-render
VzapfWdPlwdZ5ZjvR9Lz,photo-1632516160994-b4463d4e19d2.jpg,train,photo-1632516160994-b4463d4e19d2_jpg.rf.beff88b9c051383b43d64785e5db9476.jpg,176,exact_name,high,false,2,1.4988,41.2478,pristine 1.50 vs augmented 41.25
WDUbla9aKXNSFb1VPo3Y,px_0009_8487797.jpg,train,px_0009_8487797_jpg.rf.6ca54ba67ec70d2ec3723cbd76639855.jpg,150,exact_name,high,false,2,1.5795,76.4938,pristine 1.58 vs augmented 76.49
WK7rSXorlMi85h9asAR3,px_0023_8487994.jpg,test,px_0023_8487994_jpg.rf.8518166c975db9caef74b81a79c0426d.jpg,28,exact_name,high,false,1,1.7460,,single export record; matches the deterministic re-render
WRFgtFooB6kjdViPXWHk,photo-1755692879700-721ffbc767b8.jpg,valid,photo-1755692879700-721ffbc767b8_jpg.rf.a8e99e419f0ddb54e18145c2dedca3e6.jpg,57,exact_name,high,false,1,1.3566,,single export record; matches the deterministic re-render
WeIamb2srt7SBgcfAFq1,un_0191_-3VlPEKi1Zo.jpg,train,un_0191_-3VlPEKi1Zo_jpg.rf.97cb3d5cf5290f315e462ee447a2b8b3.jpg,243,exact_name,high,false,2,3.4255,37.3337,pristine 3.43 vs augmented 37.33
WfgDXbNWgS61DtELPPR9,photo-1772442198620-3674b427e59e.jpg,train,photo-1772442198620-3674b427e59e_jpg.rf.efc96cf0c32a7d55467ab6d749d86ca8.jpg,230,exact_name,high,false,2,2.9519,49.4380,pristine 2.95 vs augmented 49.44
WiRPJkDVQdPSvkqMW8Rh,px_0180_12131144.jpg,train,px_0180_12131144_jpg.rf.bf6da63e1769eb22dde548dc10343e1f.jpg,189,exact_name,high,false,2,2.6724,56.5355,pristine 2.67 vs augmented 56.54
WizgfRCkmeL3P8qusBOI,photo-1545502334-ef4d43ade603.jpg,test,photo-1545502334-ef4d43ade603_jpg.rf.b40484f324f98b80f5e587648599db52.jpg,29,exact_name,high,false,1,5.1817,,single export record; matches the deterministic re-render
WmrVhZUFxNgrZvYUWnIJ,px_0015_8487369.jpg,train,px_0015_8487369_jpg.rf.73853033ea3dc3cbf87da62b05ef9c4b.jpg,217,exact_name,high,false,2,2.2394,71.3952,pristine 2.24 vs augmented 71.40
WrxzGNad1ocUQmr32npK,premium_photo-1661680811453-0a96d6266b28.jpg,train,premium_photo-1661680811453-0a96d6266b28_jpg.rf.783ae9b611075c2628fcb09e742fb66f.jpg,239,exact_name,high,false,2,2.2003,59.3866,pristine 2.20 vs augmented 59.39
Wv9gMcKNBNTvFlSRuZe3,px_0188_30592246.jpg,train,px_0188_30592246_jpg.rf.1e5ad3beee333bb622e89b10d0013e6c.jpg,235,exact_name,high,false,2,1.7216,106.8420,pristine 1.72 vs augmented 106.84
WvGmeXrUqULTXbaSGJgZ,px_0080_34842258.jpg,train,px_0080_34842258_jpg.rf.1965f3e79d24870365c46313521ce2ed.jpg,240,exact_name,high,false,2,2.5965,54.1855,pristine 2.60 vs augmented 54.19
Wxlj5YOPuTXsUopMH7bg,tu_un_09185_Ee6ot8_yvLQ.jpg,train,tu_un_09185_Ee6ot8_yvLQ_jpg.rf.e016064137b9ca71b7a8cc78bbf6f6ca.jpg,246,exact_name,high,false,2,4.7474,95.1353,pristine 4.75 vs augmented 95.14
WzTgGIeyuH1B3BYfY7tf,photo-1772852364756-cb89bbfa2aa8.jpg,train,photo-1772852364756-cb89bbfa2aa8_jpg.rf.e7064131e25aefe298fedaa1444d65b2.jpg,259,exact_name,high,false,2,3.3892,78.4218,pristine 3.39 vs augmented 78.42
X5ZA7xQ8Kzl1xm0xBcdd,photo-1544993485-ea7fee6111b4.jpg,train,photo-1544993485-ea7fee6111b4_jpg.rf.be943d4e21334531684aa43f001113ed.jpg,254,exact_name,high,false,2,1.8505,30.0040,pristine 1.85 vs augmented 30.00
X8B97hWGbmozigS9fEf4,tu_px_09107_8931724.jpg,train,tu_px_09107_8931724_jpg.rf.8ccb1a84eb54d90d9c007619436bf260.jpg,244,exact_name,high,false,2,2.0315,29.4019,pristine 2.03 vs augmented 29.40
XJ12x7QMBoWQ5JDrvK1E,photo-1693019108307-25453cd99978.jpg,train,photo-1693019108307-25453cd99978_jpg.rf.70df75dabc290c4c52d9031836a94d7e.jpg,545,exact_name,high,false,2,3.9163,52.3826,pristine 3.92 vs augmented 52.38
XQUau6Bs9iWpTYrXHtq0,tu_px_09175_4480799.jpg,valid,tu_px_09175_4480799_jpg.rf.39fde1610dd26ff8ce1cc32eb25d32ae.jpg,50,exact_name,high,false,1,2.9090,,single export record; matches the deterministic re-render
XR2eyVIj5HC0jcNt3TaF,photo-1752937285396-df7c206f47f1.jpg,train,photo-1752937285396-df7c206f47f1_jpg.rf.1313029c708e170aae1ad4082eb4844f.jpg,546,exact_name,high,false,2,2.4386,75.9001,pristine 2.44 vs augmented 75.90
XakHn7NQJzcdCBMuA4V1,photo-1640459665989-20669a3b6446.jpg,train,photo-1640459665989-20669a3b6446_jpg.rf.74d71977c2e3eaccbec64bcbf9be4c3f.jpg,585,exact_name,high,false,2,5.2416,67.2857,pristine 5.24 vs augmented 67.29
XglPXJS02oKjbtcYMeG1,photo-1758574697284-8e84046a45ae.jpg,train,photo-1758574697284-8e84046a45ae_jpg.rf.9bfcf15e2f7f95455529e7d1a86d4b97.jpg,553,exact_name,high,false,2,2.0695,80.7068,pristine 2.07 vs augmented 80.71
XvqBrAuKPXCrvqEIjBai,photo-1694522362256-6c907336af43.jpg,train,photo-1694522362256-6c907336af43_jpg.rf.3b23d7e8136919c3dbc21107469b24c7.jpg,543,exact_name,high,false,2,1.9691,82.0065,pristine 1.97 vs augmented 82.01
Y1meTyz9qAlTOKqcMF21,px_0026_8961128.jpg,train,px_0026_8961128_jpg.rf.c54ddc5ca90e2749d967a6c22e0d5142.jpg,544,exact_name,high,false,2,2.6200,54.6293,pristine 2.62 vs augmented 54.63
Y8Qx4RUxXlcq5dm2gx4n,premium_photo-1664300982961-f57190dca362.jpg,valid,premium_photo-1664300982961-f57190dca362_jpg.rf.b72c9de57f58d22d55f357e7e95b0c44.jpg,42,exact_name,high,false,1,2.3470,,single export record; matches the deterministic re-render
YEZrZA7GrbvlyKBA7z5q,tu_px_09003_8487720.jpg,test,tu_px_09003_8487720_jpg.rf.cef9c864a49fca086d05521e79a460de.jpg,35,exact_name,high,false,1,2.0874,,single export record; matches the deterministic re-render
YUsaUSUsoTg1Dhf5PVRS,un_0026_fsa8AHFoJH8.jpg,train,un_0026_fsa8AHFoJH8_jpg.rf.53674aaed11ba6a4a73a4fd8fa808cc0.jpg,509,exact_name,high,false,2,2.1336,57.9543,pristine 2.13 vs augmented 57.95
Ye8ccAU3zvBw2RWzUr4w,premium_photo-1661901715537-ed9a6f1bb663.jpg,train,premium_photo-1661901715537-ed9a6f1bb663_jpg.rf.31e85b1200b1c8852e23cf8efaadba82.jpg,583,exact_name,high,false,2,2.3386,70.6821,pristine 2.34 vs augmented 70.68
Yus4GG8O9bfML35pe2Xg,photo-1622612063021-116cc3407145.jpg,train,photo-1622612063021-116cc3407145_jpg.rf.76f1c4c03524c0835cbb7bb2b8df29de.jpg,550,exact_name,high,false,2,2.5677,76.1607,pristine 2.57 vs augmented 76.16
ZBOFTpRZenVU4pLo2qvs,px_0186_4161604.jpg,valid,px_0186_4161604_jpg.rf.6b5314b75eb26a96de3d0043328d7cd1.jpg,46,exact_name,high,false,1,1.2861,,single export record; matches the deterministic re-render
ZC5U6cHpgTUpFTtOQWiW,photo-1664382950442-0748f82f2752.jpg,train,photo-1664382950442-0748f82f2752_jpg.rf.557601a946c2b6dec0c1a04cf250b038.jpg,542,exact_name,high,false,2,2.1449,49.3356,pristine 2.14 vs augmented 49.34
ZSEtO1xi7ojj6XTirEb1,photo-1558227691-41ea78d1f631.jpg,train,photo-1558227691-41ea78d1f631_jpg.rf.d2c393e642e5fc1d7523ee69a8a94fcd.jpg,101,exact_name,high,false,2,1.8633,47.4288,pristine 1.86 vs augmented 47.43
ZtkHwixUGYxprWRUjVfK,photo-1679679811837-c28b2586f533.jpg,train,photo-1679679811837-c28b2586f533_jpg.rf.7d5aeda3ebbd1019edf67a537b8ecf5d.jpg,561,exact_name,high,false,2,1.7881,66.6573,pristine 1.79 vs augmented 66.66
ZyE71IGsDLI6OG9aIUwV,photo-1765378025255-5c2ff04563f4.jpg,test,photo-1765378025255-5c2ff04563f4_jpg.rf.cd8de2265385f20375c5be12b9f638a3.jpg,38,exact_name,high,false,1,2.6984,,single export record; matches the deterministic re-render
aEsSiryCIhDl2uLhyYVc,photo-1552530697-b6f76b88f5c5.jpg,train,photo-1552530697-b6f76b88f5c5_jpg.rf.94d71e736690aea604ea2945512d4e2e.jpg,589,exact_name,high,false,2,2.8193,86.8951,pristine 2.82 vs augmented 86.90
aY9eNC7XGXN7yzM04BIy,photo-1640236889868-97b4708793d0.jpg,test,photo-1640236889868-97b4708793d0_jpg.rf.ad28908c8fa505f820cfeb9924aaa1bd.jpg,33,exact_name,high,false,1,2.2888,,single export record; matches the deterministic re-render
ahfMFVQYlwiC5qDCiYTe,tu_un_09113_oGRCb_hnbGQ.jpg,valid,tu_un_09113_oGRCb_hnbGQ_jpg.rf.94bc5b5b0c855f9c2b6d8ba541d39cc2.jpg,39,exact_name,high,false,1,1.9443,,single export record; matches the deterministic re-render
ajCO2t9BGFENy5GElzHf,premium_photo-1678837556049-445eea3f0c45.jpg,train,premium_photo-1678837556049-445eea3f0c45_jpg.rf.1836c85e243261264a7e45a5fad3ccfe.jpg,606,exact_name,high,false,2,3.2720,55.9592,pristine 3.27 vs augmented 55.96
ajcbQPBpsaCua5ocPPgp,photo-1774638794582-a24f0604342d.jpg,train,photo-1774638794582-a24f0604342d_jpg.rf.9d3cd16063b2c6193159e82e7d93cb0f.jpg,4,exact_name,high,false,2,2.8550,71.3513,pristine 2.85 vs augmented 71.35
arsAD5W3OM2LZE59FvZO,premium_photo-1682148826211-99809e7034eb.jpg,train,premium_photo-1682148826211-99809e7034eb_jpg.rf.715fbb08793c8f929dfb9d95408203a9.jpg,586,exact_name,high,false,2,2.7375,46.0975,pristine 2.74 vs augmented 46.10
bQfpZl7W2IH4XyIddjOY,premium_photo-1661377122808-fa8a12cdf9c0.jpg,train,premium_photo-1661377122808-fa8a12cdf9c0_jpg.rf.2a375a237b843892c58c06c53759e456.jpg,7,exact_name,high,false,2,1.8787,84.7576,pristine 1.88 vs augmented 84.76
bQh3X6QEPcT50H0QeLPP,photo-1632862378103-8248dccb7e3d.jpg,valid,photo-1632862378103-8248dccb7e3d_jpg.rf.f7a67538ba01f5103087fb3a11e371bd.jpg,36,exact_name,high,false,1,2.5823,,single export record; matches the deterministic re-render
bya4T8yTfPXtyN71EGq6,tu_px_09148_9227534.jpg,test,tu_px_09148_9227534_jpg.rf.d161e28b8eb4004dd01134af7d8a4d0c.jpg,42,exact_name,high,false,1,1.6225,,single export record; matches the deterministic re-render
cR6jQqnXlXEih0YeParx,px_0194_21619446.jpg,valid,px_0194_21619446_jpg.rf.5cf7a1965deed646bb341354d2e56fe1.jpg,32,exact_name,high,false,1,2.6161,,single export record; matches the deterministic re-render
cYheOItaMXJ9X72dU5u4,premium_photo-1661448618995-0f9aab5db21c.jpg,train,premium_photo-1661448618995-0f9aab5db21c_jpg.rf.8266296c9cfc3d116731e14fa293542e.jpg,5,exact_name,high,false,2,1.5520,82.7729,pristine 1.55 vs augmented 82.77
d1LRdQbKYoIKVWX76Mj1,photo-1542296470-ab8b83dfd2d6.jpg,train,photo-1542296470-ab8b83dfd2d6_jpg.rf.4e24918f8de349a57bf69bf5d1398985.jpg,37,exact_name,high,false,2,2.5217,18.4909,pristine 2.52 vs augmented 18.49
dOdZyD1R1kVyKKu9TD1D,photo-1605647434635-ddd0227349be.jpg,train,photo-1605647434635-ddd0227349be_jpg.rf.9e0cb48b7434fb115e88a78e5a04bac5.jpg,590,exact_name,high,false,2,1.4667,32.9194,pristine 1.47 vs augmented 32.92
dV0CbyCSJtXWWMuNiUBb,premium_photo-1663099866716-66129474193c.jpg,train,premium_photo-1663099866716-66129474193c_jpg.rf.8ce2041e5523b1c1a2ab27caf8895cfd.jpg,588,exact_name,high,false,2,1.3239,59.7265,pristine 1.32 vs augmented 59.73
dVaKcGZ9EJmsN6TEqTdZ,photo-1621905253185-95614217f357.jpg,train,photo-1621905253185-95614217f357_jpg.rf.2e4a5781c046935dcddd0c46a8a23fa9.jpg,2,exact_name,high,false,2,2.0669,47.1384,pristine 2.07 vs augmented 47.14
dYU1JnyrMTQu4U60pGK9,px_0158_31259209.jpg,train,px_0158_31259209_jpg.rf.8c68f07ceca522229ae427c9c4d055a6.jpg,14,exact_name,high,false,2,2.4151,55.0995,pristine 2.42 vs augmented 55.10
dcveFfgBcxZdfrcwfGt2,premium_photo-1681823735106-bb07d3a7bda5.jpg,valid,premium_photo-1681823735106-bb07d3a7bda5_jpg.rf.06b46d49b4a7ae340ba0842e8774df60.jpg,51,exact_name,high,false,1,2.4921,,single export record; matches the deterministic re-render
dkDUAa5JcRqtBp6op5UD,premium_photo-1726332458539-38e9a1b16b76.jpg,test,premium_photo-1726332458539-38e9a1b16b76_jpg.rf.fdd87dd84812d0972a4d8dd31ae4b71d.jpg,31,exact_name,high,false,1,2.6189,,single export record; matches the deterministic re-render
dwz8H6tUE91TOzWAqabt,px_0025_8486901.jpg,train,px_0025_8486901_jpg.rf.69b56648c2d990c4d5f741056435c721.jpg,21,exact_name,high,false,2,2.1464,70.2512,pristine 2.15 vs augmented 70.25
eAKrlJVl2YEdaogp9yez,photo-1521737711867-e3b97375f902.jpg,train,photo-1521737711867-e3b97375f902_jpg.rf.c2a227cdd21a9608c90959131febb8b8.jpg,20,exact_name,high,false,2,2.3539,67.9916,pristine 2.35 vs augmented 67.99
eK6ftnVVMa7WC57HMKWj,photo-1579389083078-4e7018379f7e.jpg,train,photo-1579389083078-4e7018379f7e_jpg.rf.84a8eb76ded6aafd35e1352dd5e41541.jpg,25,exact_name,high,false,2,1.3745,43.9118,pristine 1.37 vs augmented 43.91
eZW0CBCWqoYoxqYPQphx,premium_photo-1682142150500-9c616021428a.jpg,train,premium_photo-1682142150500-9c616021428a_jpg.rf.60fe1a394ab911783caa3ac5fee17bc4.jpg,109,exact_name,high,false,2,2.8565,66.2611,pristine 2.86 vs augmented 66.26
euCQjjUlEThJqziS0g9T,premium_photo-1664299941780-e8badc0b1617.jpg,train,premium_photo-1664299941780-e8badc0b1617_jpg.rf.5bb44ed43aea58fd3052e0a30e015751.jpg,9,exact_name,high,false,2,2.0339,60.0268,pristine 2.03 vs augmented 60.03
f0Z2QQcy1PolmwGQXPzx,photo-1664382953403-fc1ac77073a0.jpg,train,photo-1664382953403-fc1ac77073a0_jpg.rf.86ff5ceb77a3559375532865f20d1e92.jpg,36,exact_name,high,false,2,3.4455,68.4455,pristine 3.45 vs augmented 68.45
f1CUR1R0AXa8BF8OuBa2,wm_0118_Hard_Hat_Tree.jpg,train,wm_0118_Hard_Hat_Tree_jpg.rf.f3050487ace34126d53f1373ac1e7c6b.jpg,102,exact_name,high,false,2,7.6814,49.1942,pristine 7.68 vs augmented 49.19
f9lN7loqzgrkrUl5cotk,photo-1764639565276-9ceec44be6a2.jpg,train,photo-1764639565276-9ceec44be6a2_jpg.rf.67076739c858ec4bd121e055f967670e.jpg,70,exact_name,high,false,2,5.8224,51.2755,pristine 5.82 vs augmented 51.28
fACVNCxfZ1UpWLOyW5Un,photo-1702284969937-f6f3d06c6e5c.jpg,train,photo-1702284969937-f6f3d06c6e5c_jpg.rf.c3c94769ac97c1c9e38dc8c5c2c40d0c.jpg,23,exact_name,high,false,2,1.9811,31.0025,pristine 1.98 vs augmented 31.00
fCguAs4b5u4OAThWLpsh,premium_photo-1661932816149-291a447e3022.jpg,train,premium_photo-1661932816149-291a447e3022_jpg.rf.2ee9ba585f723fd7734f579464848a41.jpg,33,exact_name,high,false,2,2.3703,62.0386,pristine 2.37 vs augmented 62.04
fLAAu4V914vaOBpzi2jz,tu_px_09181_4484046.jpg,train,tu_px_09181_4484046_jpg.rf.dc542f437cf881f522ef8c3cb04a8b91.jpg,68,exact_name,high,false,2,2.9570,62.0584,pristine 2.96 vs augmented 62.06
fUSboNBF7gsWxFhJcana,photo-1758876734777-dcc6981f3671.jpg,train,photo-1758876734777-dcc6981f3671_jpg.rf.d79cef91cacaa3782490db26b247d08d.jpg,64,exact_name,high,false,2,2.8778,50.6967,pristine 2.88 vs augmented 50.70
fVfuf7cWPnRyw4D9x1vo,photo-1759159091245-fc043faacddc.jpg,test,photo-1759159091245-fc043faacddc_jpg.rf.b6cd39768f8e3b2b9bab3e90d98bda77.jpg,39,exact_name,high,false,1,2.3387,,single export record; matches the deterministic re-render
fZbJypRfWdeUfPmPJbv2,photo-1746507574458-9dbd5a73c67c.jpg,train,photo-1746507574458-9dbd5a73c67c_jpg.rf.a86a9abc7d8e82acd74f0d0d4428aaac.jpg,107,exact_name,high,false,2,3.5814,48.1378,pristine 3.58 vs augmented 48.14
feq9UuxoWtVRBPUnMr4G,premium_photo-1667520045116-d08ba0fed3e1.jpg,valid,premium_photo-1667520045116-d08ba0fed3e1_jpg.rf.fd9e446c7b817335e9e9cc7ef74de224.jpg,52,exact_name,high,false,1,2.2042,,single export record; matches the deterministic re-render
fh9ZLK61WWobTGZsxZtb,photo-1774279501003-7b0b87878f5b.jpg,train,photo-1774279501003-7b0b87878f5b_jpg.rf.0e99186689f816ff47e1708b29974b97.jpg,130,exact_name,high,false,2,4.0427,74.5327,pristine 4.04 vs augmented 74.53
fl9aZo56CB47TAGghJlT,photo-1575281923032-f40d94ef6160.jpg,test,photo-1575281923032-f40d94ef6160_jpg.rf.72c345bc794be6dd331ed8aa3d5f7b99.jpg,40,exact_name,high,false,1,3.8960,,single export record; matches the deterministic re-render
fttALlrksUCBwd1P1uxT,photo-1589939705384-5185137a7f0f.jpg,train,photo-1589939705384-5185137a7f0f_jpg.rf.100cfbdd52fcd75082c965adafc0fdb7.jpg,84,exact_name,high,false,2,2.7198,51.3632,pristine 2.72 vs augmented 51.36
g1wRtvNq6gOrnSakm4aj,photo-1531973576160-7125cd663d86.jpg,test,photo-1531973576160-7125cd663d86_jpg.rf.1fd14060f55080d38c7db83ea5087f0c.jpg,17,exact_name,high,false,1,3.3425,,single export record; matches the deterministic re-render
gNPDrOkY5ncvCstpk8Ir,photo-1646324554833-f0b6a479fa5d.jpg,valid,photo-1646324554833-f0b6a479fa5d_jpg.rf.f188b0ecdbb56de4ea145528ad73212d.jpg,53,exact_name,high,false,1,2.5635,,single export record; matches the deterministic re-render
gPFGULsXJIadGfSxA0ZC,photo-1607134541550-2994abb8077b.jpg,train,photo-1607134541550-2994abb8077b_jpg.rf.fe37f66fe030fe40e273c7084a357f75.jpg,79,exact_name,high,false,2,2.4461,28.5885,pristine 2.45 vs augmented 28.59
gYn6rlfE3jNZF4ue6QGT,pb_0121_2732317.jpg,train,pb_0121_2732317_jpg.rf.74d3836fc54838e3f40548a1af5ab10d.jpg,111,exact_name,high,false,2,2.3867,67.5381,pristine 2.39 vs augmented 67.54
ghzZPWPu7P2hqWEVXzdK,photo-1768158988512-ad31657fe5b8.jpg,train,photo-1768158988512-ad31657fe5b8_jpg.rf.c7c8629220fe1ef3816054b8449ab18d.jpg,103,exact_name,high,false,2,2.2434,10.7177,pristine 2.24 vs augmented 10.72
glS8kOIkWw2z5g9Jf0YI,photo-1551434678-e076c223a692.jpg,train,photo-1551434678-e076c223a692_jpg.rf.59c0a69a90d84782daca3e619127d858.jpg,80,exact_name,high,false,2,2.9504,85.7765,pristine 2.95 vs augmented 85.78
gtQyCqdKvXk2yIeURzCw,un_0017_gQKhNj9fV8E.jpg,train,un_0017_gQKhNj9fV8E_jpg.rf.5a717b375a18cce8c7053a25f6b987a2.jpg,59,exact_name,high,false,2,2.2907,52.8005,pristine 2.29 vs augmented 52.80
guTxd6qoSMleRrrzuudX,premium_photo-1681823318682-9b82ed66547d.jpg,train,premium_photo-1681823318682-9b82ed66547d_jpg.rf.16a353ed25affcd25511b3343b689c73.jpg,157,exact_name,high,false,2,2.0625,81.2248,pristine 2.06 vs augmented 81.22
gwAoT5NhaRgUOaU5OHpI,px_0006_8486907.jpg,test,px_0006_8486907_jpg.rf.fd3957344a3bd998f882bcf75db801ca.jpg,6,exact_name,high,false,1,1.7514,,single export record; matches the deterministic re-render
hKVfPWLhNq2uN8d3SJs1,photo-1672748341520-6a839e6c05bb.jpg,train,photo-1672748341520-6a839e6c05bb_jpg.rf.c04ac48b7a85d3751b04fd10f2a6c70c.jpg,117,exact_name,high,false,2,1.6909,49.3814,pristine 1.69 vs augmented 49.38
hRBalleqqyG7t2msbEJX,photo-1772852327572-d6344152e6ba.jpg,valid,photo-1772852327572-d6344152e6ba_jpg.rf.167e3498c0de8d51452508ae51202f1b.jpg,48,exact_name,high,false,1,3.5737,,single export record; matches the deterministic re-render
hn0aQnTlX2RCubxvozTD,premium_photo-1677706698226-87b630be173f.jpg,train,premium_photo-1677706698226-87b630be173f_jpg.rf.a699270c9a6651db4dc0ee8471afb388.jpg,108,exact_name,high,false,2,2.3452,46.4410,pristine 2.35 vs augmented 46.44
hsfBHYazMXnS3WJlQzR7,premium_photo-1664301167194-455b2ea6f8e7.jpg,train,premium_photo-1664301167194-455b2ea6f8e7_jpg.rf.a123571edb5ffc8b84c897738d322aaf.jpg,162,exact_name,high,false,2,2.3785,69.6314,pristine 2.38 vs augmented 69.63
