image_id,annotation_id,label,geometry_kind,enclosed_bbox,enclosed_mask,area_ratio,relative_image_area,absolute_area_px,container_id,is_v4_addition
GpEW4sBKjwFabVZSUq2b,3,helmet_on_head,POLYGON,0.0,0.0,1.0,0.01336406,51318.0,,False
GpEW4sBKjwFabVZSUq2b,7,person,RLE,0.009275,0.0,1.13209957,0.19782526,759649.0,6,False
GpEW4sBKjwFabVZSUq2b,6,person,RLE,0.011129,0.0,0.88331453,0.17474193,671009.0,7,False
GpEW4sBKjwFabVZSUq2b,A,vest_on_body,RLE,0.0,0.0,1.0,0.10965885,421090.0,,False
GpEW4sBKjwFabVZSUq2b,9,vest_on_body,RLE,0.0,0.0,1.0,0.11349427,435818.0,,False
Gu6rHBgSwUF5mwFa6lfI,1,person,POLYGON,0.0,0.0,1.0,0.03030217,71381.0,,False
H6Qo9zKVlWVMqPD3713Z,2,person,POLYGON,0.0,0.0,1.0,0.00097204,2350.0,,False
HKL8h8X9rHt0XCXlAVNL,1,vest_on_body,RLE,0.0,0.0,1.0,0.08771887,149894.0,,False
HKL8h8X9rHt0XCXlAVNL,2,person,RLE,0.0,0.0,1.0,0.21109258,360715.0,,False
HKL8h8X9rHt0XCXlAVNL,4,helmet_on_head,RLE,0.0,0.0,1.0,0.01307292,22339.0,,False
HQnZU6tMxbfwgxWzc8mt,1,helmet_loose,POLYGON,0.0,0.0,1.0,0.05758083,98302.0,,False
HU0eUY9BAn3Cnsxt7y4r,1,person,POLYGON,0.0,0.0,1.0,0.03741573,88138.0,,False
HY3Mq3OzeaAt6PXtTxKq,1,person,POLYGON,0.0,0.0,1.0,0.39130606,704977.0,,False
HY3Mq3OzeaAt6PXtTxKq,5,helmet_loose,POLYGON,0.0,0.0,1.0,0.06800344,122515.0,,False
HYb9stwdqDCKBBrTeTLe,1,vest_on_body,RLE,0.0,0.0,1.0,0.10433048,178113.0,,False
HYb9stwdqDCKBBrTeTLe,2,person,RLE,0.0,0.0,1.0,0.24331596,415389.0,,False
HYb9stwdqDCKBBrTeTLe,4,helmet_on_head,RLE,0.0,0.0,1.0,0.05205658,88871.0,,False
HYomb2CyhaWUoXglExmz,1,vest_on_body,RLE,0.320284,0.0,2.34761873,0.10351277,176717.0,3,False
HYomb2CyhaWUoXglExmz,2,vest_on_body,RLE,0.384273,2.2e-05,1.84108934,0.08117854,138588.0,3,False
HYomb2CyhaWUoXglExmz,3,vest_on_body,RLE,0.256684,4e-05,0.54315669,0.04409267,75275.0,2,False
HYomb2CyhaWUoXglExmz,4,vest_on_body,RLE,0.674074,0.0,0.3396081,0.01497423,25564.0,3,False
HYomb2CyhaWUoXglExmz,5,person,RLE,0.325923,0.0,1.76263509,0.1376687,235028.0,8,False
HYomb2CyhaWUoXglExmz,6,person,RLE,0.577636,0.0,1.58104531,0.12348582,210815.0,8,False
HYomb2CyhaWUoXglExmz,7,person,RLE,0.913753,0.0,0.36728189,0.02868615,48973.0,8,False
HYomb2CyhaWUoXglExmz,8,person,RLE,0.330435,0.0,0.63249294,0.07810391,133339.0,6,False
HYomb2CyhaWUoXglExmz,D,helmet_on_head,RLE,0.2961,0.000527,0.34018541,0.00444939,7596.0,C,False
HYomb2CyhaWUoXglExmz,C,helmet_on_head,RLE,0.09635,0.000179,2.93957346,0.01307931,22329.0,D,False
HYomb2CyhaWUoXglExmz,B,helmet_on_head,RLE,0.0,0.0,1.0,0.01676078,28614.0,,False
HYomb2CyhaWUoXglExmz,A,helmet_on_head,RLE,0.0,0.0,1.0,0.00780635,13327.0,,False
HvvG43BEgtvO5Az8qBX5,1,person,POLYGON,0.156994,8.7e-05,1.01132604,0.12819529,218855.0,6,False
HvvG43BEgtvO5Az8qBX5,2,person,POLYGON,0.358384,0.0,2.00918652,0.25468369,434796.0,6,False
HvvG43BEgtvO5Az8qBX5,3,helmet_on_head,POLYGON,0.0,0.0,1.0,0.02893217,49393.0,,False
HvvG43BEgtvO5Az8qBX5,4,helmet_on_head,POLYGON,0.015611,0.0,0.77967139,0.02387652,40762.0,7,False
HvvG43BEgtvO5Az8qBX5,6,person,POLYGON,0.583596,0.0,0.49771387,0.12675961,216404.0,2,False
HvvG43BEgtvO5Az8qBX5,7,helmet_on_head,POLYGON,0.011296,0.0,1.28259163,0.03062383,52281.0,4,False
HvvG43BEgtvO5Az8qBX5,9,helmet_on_head,POLYGON,0.0,0.0,1.0,0.01541647,26319.0,,False
HvvG43BEgtvO5Az8qBX5,F,vest_on_body,RLE,0.258597,0.0,0.72469321,0.06835344,116693.0,E,False
HvvG43BEgtvO5Az8qBX5,E,vest_on_body,RLE,0.222961,0.0,1.37989425,0.09432052,161024.0,F,False
HvvG43BEgtvO5Az8qBX5,D,vest_on_body,RLE,0.1862,0.0,0.91161566,0.08598407,146792.0,E,False
HvvG43BEgtvO5Az8qBX5,C,vest_on_body,RLE,0.134512,0.0,1.70292991,0.11640112,198720.0,F,False
HwlufkrcXA9g8e3aNCm5,B,helmet_loose,RLE,0.366923,0.0,0.63203525,0.05065104,194500.0,A,False
HwlufkrcXA9g8e3aNCm5,A,helmet_loose,RLE,0.284672,0.0,1.58219023,0.08013958,307736.0,B,False
HwlufkrcXA9g8e3aNCm5,9,helmet_loose,RLE,0.406103,0.000104,0.73979949,0.03747161,143891.0,B,False
HwlufkrcXA9g8e3aNCm5,8,helmet_loose,RLE,0.401557,0.0,0.7349174,0.02753854,105748.0,9,False
HwlufkrcXA9g8e3aNCm5,V,vest_loose,POLYGON,0.11295,0.0,2.97418698,0.22134922,849981.0,b,False
HwlufkrcXA9g8e3aNCm5,X,vest_loose,POLYGON,0.872878,0.009965,0.21522869,0.02048932,78679.0,Z,False
HwlufkrcXA9g8e3aNCm5,Z,vest_loose,POLYGON,0.314269,0.002145,4.64622072,0.09519792,365560.0,X,False
HwlufkrcXA9g8e3aNCm5,b,vest_loose,POLYGON,0.270492,0.0,0.33622634,0.07442344,285786.0,V,False
IGdAVWEbTKrgM8llrZbm,1,person,POLYGON,0.0,0.0,1.0,0.47006791,1059016.0,,False
IGdAVWEbTKrgM8llrZbm,2,vest_on_body,POLYGON,0.0,0.0,1.0,0.18171779,409392.0,,False
IGdAVWEbTKrgM8llrZbm,3,helmet_on_head,POLYGON,0.0,0.0,1.0,0.07083492,159584.0,,False
IUKDvF2wZjRXWHNvujtd,1,person,POLYGON,0.077036,0.0,1.02268962,0.04774922,122238.0,2,False
IUKDvF2wZjRXWHNvujtd,2,person,POLYGON,0.07439,0.0,0.97781377,0.04668984,119526.0,1,False
IUKDvF2wZjRXWHNvujtd,7,vest_on_body,RLE,0.101301,0.001558,1.73243365,0.00752187,19256.0,6,False
IUKDvF2wZjRXWHNvujtd,6,vest_on_body,RLE,0.094426,0.002699,0.57722268,0.0043418,11115.0,7,False
IdQmnhilWUB8CW2LFhdD,2,helmet_loose,RLE,0.0,0.0,1.0,0.10023782,171126.0,,False
IdlpHmd45MACc3eXTRqN,1,person,POLYGON,0.0,0.0,1.0,0.22645254,478381.0,,False
IxZ3C1K7vs4I43UcFG63,2,helmet_on_head,POLYGON,0.0,0.0,1.0,0.00323762,5491.0,,False
IxZ3C1K7vs4I43UcFG63,5,helmet_on_head,POLYGON,0.0,0.0,1.0,0.00349351,5925.0,,False
IxZ3C1K7vs4I43UcFG63,6,helmet_on_head,POLYGON,0.0,0.0,1.0,0.00216509,3672.0,,False
IxZ3C1K7vs4I43UcFG63,7,helmet_on_head,POLYGON,0.0,0.0,1.0,0.00126002,2137.0,,False
IxZ3C1K7vs4I43UcFG63,F,person,RLE,0.0,0.0,1.0,0.00396462,6724.0,,False
IxZ3C1K7vs4I43UcFG63,E,person,RLE,0.0,0.0,1.0,0.06796167,115263.0,,False
IxZ3C1K7vs4I43UcFG63,D,person,RLE,0.755435,0.000352,0.64167043,0.03352123,56852.0,B,False
IxZ3C1K7vs4I43UcFG63,C,person,RLE,0.0,0.0,1.0,0.00370873,6290.0,,False
IxZ3C1K7vs4I43UcFG63,B,person,RLE,0.369699,0.000226,1.55843242,0.05224057,88600.0,D,False
IxZ3C1K7vs4I43UcFG63,A,person,RLE,0.0,0.0,1.0,0.00206014,3494.0,,False
IxZ3C1K7vs4I43UcFG63,9,person,RLE,0.0,0.0,1.0,0.01179835,20010.0,,False
IyVJr4DcosMWf0wZS1uN,1,helmet_loose,POLYGON,0.0,0.0,1.0,0.17109053,149670.0,,False
J1TlMOzR3PfvLVrD3kL2,1,person,POLYGON,0.0,0.0,1.0,0.11220068,191549.0,,False
J3hznbBPysK0tWYT9WUi,1,vest_on_body,POLYGON,0.0,0.0,1.0,0.04775191,112217.0,,False
J3hznbBPysK0tWYT9WUi,2,person,POLYGON,0.0,0.0,1.0,0.12668,297698.0,,False
J43xY0jaSQexxzdN3Uoe,1,person,POLYGON,0.0,0.0,1.0,0.65352821,828347.0,,False
J43xY0jaSQexxzdN3Uoe,5,vest_on_body,RLE,0.0,0.0,1.0,0.24146509,306057.0,,False
J8VVYL7NFqag8Q2h1LdU,1,helmet_on_head,RLE,0.0,0.0,1.0,0.00166296,2839.0,,False
J8VVYL7NFqag8Q2h1LdU,2,person,RLE,1.0,0.0,0.0346287,0.00097294,1661.0,3,False
J8VVYL7NFqag8Q2h1LdU,3,person,RLE,0.020655,0.0,28.87778447,0.0280963,47966.0,2,False
J8VVYL7NFqag8Q2h1LdU,4,person,RLE,0.0,0.0,1.0,0.00232076,3962.0,,False
J8VVYL7NFqag8Q2h1LdU,5,person,RLE,0.0,0.0,1.0,0.00105612,1803.0,,False
J8VVYL7NFqag8Q2h1LdU,6,person,RLE,0.666667,0.0,0.042822,0.00120314,2054.0,3,False
J8VVYL7NFqag8Q2h1LdU,7,person,RLE,0.0,0.0,1.0,0.00209173,3571.0,,False
JFPLvXzjr38rcbgvCedz,2,helmet_on_head,RLE,0.0,0.0,1.0,0.00170058,6503.0,,False
JFPLvXzjr38rcbgvCedz,3,person,RLE,0.0,0.0,1.0,0.03337343,127620.0,,False
JQnSkF4L5Wmw2aJj0nae,1,person,POLYGON,0.0,0.0,1.0,0.41957318,1611161.0,,False
JQnSkF4L5Wmw2aJj0nae,5,helmet_on_head,POLYGON,0.0,0.0,1.0,0.0280224,107606.0,,False
JSKtWAeEIHCqkNcipvGH,1,person,POLYGON,0.0,0.0,1.0,0.01512769,25826.0,,False
JSKtWAeEIHCqkNcipvGH,2,person,POLYGON,0.0,0.0,1.0,0.01150012,19633.0,,False
JSKtWAeEIHCqkNcipvGH,3,vest_on_body,POLYGON,0.0,0.0,1.0,0.00303245,5177.0,,False
JSKtWAeEIHCqkNcipvGH,4,helmet_on_head,POLYGON,0.0,0.0,1.0,0.00065429,1117.0,,False
JSKtWAeEIHCqkNcipvGH,5,vest_on_body,POLYGON,0.0,0.0,1.0,0.00208821,3565.0,,False
JSKtWAeEIHCqkNcipvGH,6,helmet_on_head,POLYGON,0.0,0.0,1.0,0.00060098,1026.0,,False
Jn53NESS4TbEWJbuvG70,1,person,POLYGON,0.0,0.0,1.0,0.02001347,34167.0,,False
Jn53NESS4TbEWJbuvG70,2,helmet_on_head,POLYGON,0.0,0.0,1.0,0.00177191,3025.0,,False
Jn53NESS4TbEWJbuvG70,5,vest_on_body,RLE,0.0,0.0,1.0,0.00441307,7534.0,,False
JtlLc8vU4kkL2Jz7ctjA,1,person,POLYGON,0.0,0.0,1.0,0.08881681,340346.0,,False
JtlLc8vU4kkL2Jz7ctjA,2,helmet_on_head,POLYGON,0.0,0.0,1.0,0.00452897,17355.0,,False
K0CnIma3AqzHtRo2VNdu,1,vest_on_body,RLE,0.0,0.0,1.0,0.01687851,28815.0,,False
K0CnIma3AqzHtRo2VNdu,2,vest_on_body,RLE,0.0,0.0,1.0,0.03714738,63418.0,,False
K0CnIma3AqzHtRo2VNdu,3,helmet_on_head,RLE,0.0,0.0,1.0,0.01195583,20411.0,,False
K0CnIma3AqzHtRo2VNdu,4,helmet_on_head,RLE,0.0,0.0,1.0,0.01088332,18580.0,,False
K0CnIma3AqzHtRo2VNdu,5,person,RLE,0.055449,0.0,0.61956362,0.08155108,139224.0,6,False
K0CnIma3AqzHtRo2VNdu,6,person,RLE,0.062325,0.0,1.61403925,0.13162664,224713.0,5,False
KMRRC0uoR29Yq6wEaJrP,6,helmet_loose,RLE,0.196629,9e-06,1.88440702,0.03088168,105393.0,3,False
KMRRC0uoR29Yq6wEaJrP,5,helmet_loose,RLE,0.233192,0.0,0.9388868,0.01538649,52511.0,3,False
KMRRC0uoR29Yq6wEaJrP,4,helmet_loose,RLE,0.288177,0.0,0.52368181,0.0085821,29289.0,3,False
KMRRC0uoR29Yq6wEaJrP,3,helmet_loose,RLE,0.30409,1.8e-05,0.53067092,0.01638801,55929.0,6,False
KMRRC0uoR29Yq6wEaJrP,2,helmet_loose,RLE,0.0,0.0,1.0,0.07950539,271336.0,,False
KN9YcUjf4MbiILNfF6d1,1,person,POLYGON,0.019108,0.0,0.79628283,0.07375644,125917.0,3,False
KN9YcUjf4MbiILNfF6d1,2,person,POLYGON,0.009615,0.0,0.91891533,0.08511539,145309.0,3,False
KN9YcUjf4MbiILNfF6d1,3,person,POLYGON,0.015888,0.0,1.25583519,0.09262594,158131.0,1,False
KN9YcUjf4MbiILNfF6d1,4,helmet_on_head,POLYGON,0.0,0.0,1.0,0.0064761,11056.0,,False
KN9YcUjf4MbiILNfF6d1,5,helmet_on_head,POLYGON,0.0,0.0,1.0,0.00455424,7775.0,,False
KN9YcUjf4MbiILNfF6d1,6,helmet_on_head,POLYGON,0.0,0.0,1.0,0.00553421,9448.0,,False
KyqVojaz6oaARWVjEAyG,1,vest_on_body,RLE,0.0,0.0,1.0,0.00560743,9573.0,,False
KyqVojaz6oaARWVjEAyG,2,vest_on_body,RLE,0.0,0.0,1.0,0.01711282,29215.0,,False
KyqVojaz6oaARWVjEAyG,3,vest_on_body,RLE,0.0,0.0,1.0,0.00829018,14153.0,,False
KyqVojaz6oaARWVjEAyG,4,helmet_on_head,RLE,0.0,0.0,1.0,0.00133552,2280.0,,False
KyqVojaz6oaARWVjEAyG,5,helmet_on_head,RLE,0.0,0.0,1.0,0.00221122,3775.0,,False
KyqVojaz6oaARWVjEAyG,6,helmet_on_head,RLE,0.0,0.0,1.0,0.00186504,3184.0,,False
KyqVojaz6oaARWVjEAyG,7,person,RLE,0.404858,0.0,0.693024,0.02545865,43463.0,8,False
KyqVojaz6oaARWVjEAyG,8,person,RLE,0.40398,0.0,1.44295148,0.03673559,62715.0,7,False
KyqVojaz6oaARWVjEAyG,9,person,RLE,0.009616,0.0,1.46687395,0.05388648,91995.0,8,False
L51HLb9pTcXWg0hlY2eI,1,helmet_loose,POLYGON,0.116297,1.6e-05,4.52577733,0.17827671,304354.0,2,False
L51HLb9pTcXWg0hlY2eI,2,helmet_loose,POLYGON,0.380435,7.4e-05,0.22095652,0.0393914,67249.0,1,False
LECJ0QrWJeyWICbOqamy,5,helmet_on_head,RLE,0.334821,0.003116,2.44763599,0.00562968,9629.0,7,False
LECJ0QrWJeyWICbOqamy,6,helmet_on_head,RLE,0.0,0.0,1.0,0.00363482,6217.0,,False
LECJ0QrWJeyWICbOqamy,7,helmet_on_head,RLE,0.535714,0.007626,0.40855748,0.00230005,3934.0,5,False
LECJ0QrWJeyWICbOqamy,8,helmet_on_head,RLE,0.0,0.0,1.0,0.01109273,18973.0,,False
LECJ0QrWJeyWICbOqamy,I,person,RLE,0.271426,4e-05,3.19712127,0.11752748,201019.0,H,False
LECJ0QrWJeyWICbOqamy,H,person,RLE,0.598765,0.000127,0.31278138,0.03676041,62875.0,I,False
LECJ0QrWJeyWICbOqamy,G,person,RLE,0.793814,0.000257,0.24741153,0.00909495,15556.0,H,False
LECJ0QrWJeyWICbOqamy,F,person,RLE,0.793651,0.0,0.42786481,0.01572848,26902.0,H,False
LSzsvsjaUz4782epO92M,1,vest_on_body,RLE,0.0,0.0,1.0,0.00087219,1489.0,,False
LSzsvsjaUz4782epO92M,2,vest_on_body,RLE,0.0,0.0,1.0,0.00152472,2603.0,,False
LSzsvsjaUz4782epO92M,3,vest_on_body,RLE,0.0,0.0,1.0,0.00137652,2350.0,,False
LSzsvsjaUz4782epO92M,4,person,RLE,0.260274,0.001996,0.73028138,0.00293404,5009.0,6,False
LSzsvsjaUz4782epO92M,5,person,RLE,0.0,0.0,1.0,0.00343486,5864.0,,False
LSzsvsjaUz4782epO92M,6,person,RLE,0.226275,0.001458,1.3693352,0.00401769,6859.0,4,False
LSzsvsjaUz4782epO92M,7,person,RLE,0.0,0.0,1.0,0.00387418,6614.0,,False
LSzsvsjaUz4782epO92M,C,helmet_on_head,RLE,0.0,0.0,1.0,0.00019857,339.0,,False
LSzsvsjaUz4782epO92M,B,helmet_on_head,RLE,0.0,0.0,1.0,0.00023547,402.0,,False
LSzsvsjaUz4782epO92M,A,helmet_on_head,RLE,0.0,0.0,1.0,0.00053362,911.0,,False
LSzsvsjaUz4782epO92M,9,helmet_on_head,RLE,0.0,0.0,1.0,0.00024895,425.0,,False
LUvZ2w5JsB8sHFevCPRy,1,person,POLYGON,0.0,0.0,1.0,0.00139792,2013.0,,False
LVQG21gdyYgR1aZBE6h9,1,person,POLYGON,0.0,0.0,1.0,0.09847938,168124.0,,False
LgO9XnFYKArvgSB2viem,1,helmet_on_head,POLYGON,0.0,0.0,1.0,0.01710324,18674.0,,False
LgO9XnFYKArvgSB2viem,2,person,POLYGON,0.0,0.0,1.0,0.17139599,187137.0,,False
LgO9XnFYKArvgSB2viem,3,vest_on_body,POLYGON,0.0,0.0,1.0,0.07474447,81609.0,,False
LkPWuopeX4IeCkstwBpU,1,vest_on_body,RLE,0.0,0.0,1.0,0.0125656,21452.0,,False
LkPWuopeX4IeCkstwBpU,2,vest_on_body,RLE,0.0,0.0,1.0,0.02906982,49628.0,,False
LkPWuopeX4IeCkstwBpU,3,helmet_on_head,RLE,0.0,0.0,1.0,0.01006912,17190.0,,False
LkPWuopeX4IeCkstwBpU,4,helmet_on_head,RLE,0.0,0.0,1.0,0.00902823,15413.0,,False
LkPWuopeX4IeCkstwBpU,5,person,RLE,0.068852,0.0,0.67817954,0.05567889,95055.0,6,False
LkPWuopeX4IeCkstwBpU,6,person,RLE,0.034493,0.0,1.4745358,0.08210052,140162.0,5,False
MBuNKaZBdNlilQvSv3zC,D,person,RLE,0.0,0.0,1.0,0.00181941,3109.0,,False
MBuNKaZBdNlilQvSv3zC,C,person,RLE,0.12766,0.000482,0.17630549,0.0036394,6219.0,6,False
MBuNKaZBdNlilQvSv3zC,B,person,RLE,0.0,0.0,1.0,0.00125527,2145.0,,False
MBuNKaZBdNlilQvSv3zC,A,person,RLE,0.269231,0.0,0.03918204,0.00032069,548.0,9,False
MBuNKaZBdNlilQvSv3zC,9,person,RLE,0.008763,0.0,25.52189781,0.00818469,13986.0,A,False
MBuNKaZBdNlilQvSv3zC,8,person,RLE,0.13357,0.0,0.61746234,0.00880267,15042.0,7,False
MBuNKaZBdNlilQvSv3zC,7,person,RLE,0.087064,0.0,1.61953198,0.0142562,24361.0,8,False
MBuNKaZBdNlilQvSv3zC,6,person,RLE,0.02618,8.5e-05,5.67197299,0.02064256,35274.0,C,False
MUAB7pAwP5R5mAfVEWsH,1,person,POLYGON,0.0,0.0,1.0,0.07616214,130024.0,,False
MUAB7pAwP5R5mAfVEWsH,2,vest_on_body,POLYGON,0.0,0.0,1.0,0.02724988,46521.0,,False
MUAB7pAwP5R5mAfVEWsH,3,helmet_on_head,POLYGON,0.0,0.0,1.0,0.00265874,4539.0,,False
Mbgd4Kw22vX5vdWxqfRn,H,vest_loose,POLYGON,0.39885,0.015102,1.34491784,0.1071388,203478.0,N,False
Mbgd4Kw22vX5vdWxqfRn,J,vest_loose,POLYGON,0.383886,0.014937,0.6639735,0.07113732,135104.0,H,False
Mbgd4Kw22vX5vdWxqfRn,L,vest_loose,POLYGON,0.212831,0.0,1.13183918,0.08051601,152916.0,J,False
Mbgd4Kw22vX5vdWxqfRn,N,vest_loose,POLYGON,0.734824,0.0,0.53665198,0.07966196,151294.0,P,False
Mbgd4Kw22vX5vdWxqfRn,P,vest_loose,POLYGON,0.539427,0.0036,0.86013455,0.1484425,281922.0,R,False
Mbgd4Kw22vX5vdWxqfRn,R,vest_loose,POLYGON,0.527111,0.003097,1.16260881,0.17258056,327765.0,P,False
Mbgd4Kw22vX5vdWxqfRn,T,vest_loose,POLYGON,1.0,0.194848,0.29714582,0.05128159,97394.0,R,False
Mbgd4Kw22vX5vdWxqfRn,V,vest_loose,POLYGON,0.098039,0.0,0.66349499,0.05342197,101459.0,L,False
MkxXQ8wmfbTbRbgDBAK1,1,helmet_on_head,POLYGON,0.0,0.0,1.0,0.05284256,119049.0,,False
MkxXQ8wmfbTbRbgDBAK1,2,vest_on_body,POLYGON,0.0,0.0,1.0,0.10012784,225578.0,,False
MkxXQ8wmfbTbRbgDBAK1,5,person,POLYGON,0.0,0.0,1.0,0.32508944,732394.0,,False
MkxXQ8wmfbTbRbgDBAK1,6,person,POLYGON,0.0,0.0,1.0,0.00036309,818.0,,True
MkxXQ8wmfbTbRbgDBAK1,7,person,POLYGON,0.0,0.0,1.0,9.32e-06,21.0,,True
MkxXQ8wmfbTbRbgDBAK1,8,person,POLYGON,0.0,0.0,1.0,0.02912246,65610.0,,True
MqWRDetc1VZN6mHw7iwA,5,helmet_on_head,POLYGON,0.0,0.0,1.0,0.07297077,79579.0,,False
MqWRDetc1VZN6mHw7iwA,6,vest_on_body,POLYGON,0.0,0.0,1.0,0.22002549,239951.0,,False
MqWRDetc1VZN6mHw7iwA,9,person,POLYGON,0.0,0.0,1.0,0.4099912,447120.0,,False
MvvtCo7VlWi4U7eiAk9x,1,helmet_on_head,RLE,0.0,0.0,1.0,0.00183458,3132.0,,False
MvvtCo7VlWi4U7eiAk9x,2,helmet_on_head,RLE,0.0,0.0,1.0,0.00588918,10054.0,,False
MvvtCo7VlWi4U7eiAk9x,3,helmet_on_head,RLE,0.0,0.0,1.0,0.00320525,5472.0,,False
MvvtCo7VlWi4U7eiAk9x,4,person,RLE,0.0,0.0,1.0,0.07772669,132695.0,,False
MvvtCo7VlWi4U7eiAk9x,5,person,RLE,0.0,0.0,1.0,0.03644916,62226.0,,False
MvvtCo7VlWi4U7eiAk9x,6,person,RLE,0.0,0.0,1.0,0.03337629,56980.0,,False
NCdN7Jz3Eoh0ICakh5Cx,1,person,POLYGON,0.0,0.0,1.0,0.31283056,352998.0,,False
NCdN7Jz3Eoh0ICakh5Cx,2,vest_on_body,POLYGON,0.0,0.0,1.0,0.1458738,164604.0,,False
NL3zUnIqUyNKhcch1hNK,1,person,POLYGON,0.0,0.0,1.0,0.13080691,308134.0,,False
NL3zUnIqUyNKhcch1hNK,2,helmet_on_head,POLYGON,0.0,0.0,1.0,0.01134214,26718.0,,False
NL3zUnIqUyNKhcch1hNK,4,vest_on_body,POLYGON,0.0,0.0,1.0,0.08237294,194041.0,,False
NSxOF60pUyiloAjZa1zY,1,person,RLE,0.714286,0.0,0.01170933,0.00225596,3938.0,3,False
NSxOF60pUyiloAjZa1zY,2,person,RLE,1.0,0.0,0.02825642,0.00544397,9503.0,3,False
NSxOF60pUyiloAjZa1zY,3,person,RLE,0.295607,0.0,4.06268347,0.19266327,336313.0,4,False
NSxOF60pUyiloAjZa1zY,4,person,RLE,1.0,0.0,0.24614273,0.04742266,82781.0,3,False
Npv1zPbAHshMBBa1mbY4,3,helmet_loose,POLYGON,0.0,0.0,1.0,0.31204114,340699.0,,False
OQJwjQoYsf1KUgr9G0V8,1,person,POLYGON,0.0,0.0,1.0,0.00532188,10218.0,,False
OQJwjQoYsf1KUgr9G0V8,2,person,POLYGON,0.0,0.0,1.0,0.00776458,14908.0,,False
OQJwjQoYsf1KUgr9G0V8,3,helmet_on_head,POLYGON,0.0,0.0,1.0,0.00058281,1119.0,,False
OQJwjQoYsf1KUgr9G0V8,5,person,POLYGON,0.0,0.0,1.0,0.00531094,10197.0,,False
OQJwjQoYsf1KUgr9G0V8,7,helmet_on_head,POLYGON,0.0,0.0,1.0,0.00036198,695.0,,False
OQJwjQoYsf1KUgr9G0V8,8,helmet_on_head,POLYGON,0.0,0.0,1.0,9.115e-05,175.0,,False
OQJwjQoYsf1KUgr9G0V8,C,vest_on_body,RLE,0.0,0.0,1.0,0.00029427,565.0,,False
OQJwjQoYsf1KUgr9G0V8,B,vest_on_body,RLE,0.0,0.0,1.0,0.0018349,3523.0,,False
OQJwjQoYsf1KUgr9G0V8,A,vest_on_body,RLE,0.0,0.0,1.0,0.0020776,3989.0,,False
OQJwjQoYsf1KUgr9G0V8,G,helmet_on_head,POLYGON,0.0,0.0,1.0,2.292e-05,44.0,,False
OQJwjQoYsf1KUgr9G0V8,I,helmet_on_head,UNSUPPORTED,0.0,0.0,1.0,0.0,0.0,,False
OQJwjQoYsf1KUgr9G0V8,J,vest_on_body,UNSUPPORTED,0.0,0.0,1.0,0.0,0.0,,False
OQJwjQoYsf1KUgr9G0V8,M,person,POLYGON,0.0,0.0,1.0,0.00113229,2174.0,,False
OgbeepjjlVIRghzAMurI,1,person,POLYGON,0.0,0.0,1.0,0.02187629,17011.0,,False
OgbeepjjlVIRghzAMurI,2,helmet_on_head,POLYGON,0.0,0.0,1.0,0.0013876,1079.0,,False
OgbeepjjlVIRghzAMurI,3,vest_on_body,POLYGON,0.0,0.0,1.0,0.0020679,1608.0,,False
Onxr5fVm9Rf4SRgJSUwU,1,person,POLYGON,0.0,0.0,1.0,0.21479561,308962.0,,False
OugGxvkSv1brFNywY26P,1,helmet_loose,POLYGON,0.0,0.0,1.0,0.03572165,60984.0,,False
P2bOf45tvhUMqEYK8wqW,1,vest_on_body,POLYGON,0.0,0.0,1.0,0.01456123,32805.0,,False
P2bOf45tvhUMqEYK8wqW,2,person,POLYGON,0.0,0.0,1.0,0.03799858,85607.0,,False
P2bOf45tvhUMqEYK8wqW,3,helmet_on_head,POLYGON,0.0,0.0,1.0,0.00134049,3020.0,,False
P4kyoAALuWE7lYtori2d,3,person,RLE,0.0,0.0,1.0,0.00570408,9738.0,,False
P7zAHwjb68yXM9zLAlb1,1,person,POLYGON,0.0,0.0,1.0,0.05192001,40373.0,,False
P9Jz8sNsaNTHaD6dqhKc,1,vest_on_body,RLE,0.062882,0.0,0.79534271,0.00530166,9051.0,4,False
P9Jz8sNsaNTHaD6dqhKc,2,vest_on_body,RLE,0.0,0.0,1.0,0.01709934,29192.0,,False
P9Jz8sNsaNTHaD6dqhKc,3,vest_on_body,RLE,0.0,0.0,1.0,0.0112213,19157.0,,False
P9Jz8sNsaNTHaD6dqhKc,4,vest_on_body,RLE,0.0568,0.0,1.25731963,0.00666589,11380.0,1,False
P9Jz8sNsaNTHaD6dqhKc,5,person,RLE,0.004674,0.0,1.28873069,0.03117502,53222.0,8,False
P9Jz8sNsaNTHaD6dqhKc,6,person,RLE,0.045844,0.0,0.68959756,0.0166817,28479.0,8,False
P9Jz8sNsaNTHaD6dqhKc,7,person,RLE,0.0,0.0,1.0,0.01964738,33542.0,,False
P9Jz8sNsaNTHaD6dqhKc,8,person,RLE,0.02388,0.0,1.45012114,0.02419049,41298.0,6,False
P9Jz8sNsaNTHaD6dqhKc,B,helmet_on_head,RLE,0.0,0.0,1.0,0.0014146,2415.0,,False
P9Jz8sNsaNTHaD6dqhKc,A,helmet_on_head,RLE,0.0,0.0,1.0,0.00142573,2434.0,,False
P9Jz8sNsaNTHaD6dqhKc,D,helmet_on_head,POLYGON,0.0,0.0,1.0,0.00073161,1249.0,,False
P9Jz8sNsaNTHaD6dqhKc,E,helmet_on_head,POLYGON,0.0,0.0,1.0,0.00075152,1283.0,,False
