source_image_id,annotation_id,label,geometry_kind,action,reason,decision_source,geometry_origin,review_flag,bbox,area
f1CUR1R0AXa8BF8OuBa2,B,helmet_loose,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,568.000;795.000;73.000;62.000,3395.000
f1CUR1R0AXa8BF8OuBa2,A,helmet_loose,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,1398.000;599.000;96.000;62.000,2163.000
f1CUR1R0AXa8BF8OuBa2,9,helmet_loose,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,1349.000;54.000;141.000;107.000,10959.000
f1CUR1R0AXa8BF8OuBa2,8,helmet_loose,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,750.000;680.000;44.000;36.000,1179.000
f1CUR1R0AXa8BF8OuBa2,7,helmet_loose,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,520.000;721.000;55.000;44.000,1552.000
f1CUR1R0AXa8BF8OuBa2,6,helmet_loose,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,1340.000;746.000;148.000;102.000,10629.000
f1CUR1R0AXa8BF8OuBa2,5,helmet_loose,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,1315.000;522.000;151.000;112.000,13510.000
f1CUR1R0AXa8BF8OuBa2,4,helmet_loose,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,1080.000;377.000;78.000;106.000,5483.000
f1CUR1R0AXa8BF8OuBa2,3,helmet_loose,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,1150.000;410.000;56.000;43.000,1880.000
f1CUR1R0AXa8BF8OuBa2,2,helmet_loose,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,1008.000;683.000;82.000;71.000,4416.000
f1CUR1R0AXa8BF8OuBa2,O,helmet_loose,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,574.000;717.000;79.000;43.000,1642.000
f1CUR1R0AXa8BF8OuBa2,Q,helmet_loose,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,605.000;697.000;67.000;42.000,2045.000
f1CUR1R0AXa8BF8OuBa2,S,helmet_loose,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,1030.000;254.000;41.000;74.000,2262.000
f1CUR1R0AXa8BF8OuBa2,U,helmet_loose,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,1082.000;210.000;62.000;35.000,1405.000
f1CUR1R0AXa8BF8OuBa2,W,helmet_loose,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,986.000;646.000;43.000;50.000,1692.000
f1CUR1R0AXa8BF8OuBa2,Y,helmet_loose,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,1029.000;624.000;49.000;60.000,2277.000
f1CUR1R0AXa8BF8OuBa2,a,helmet_loose,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,1071.000;651.000;29.000;47.000,877.000
f9lN7loqzgrkrUl5cotk,3,helmet_on_head,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,341.000;416.000;87.000;66.000,3831.000
f9lN7loqzgrkrUl5cotk,4,helmet_on_head,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,842.000;264.000;103.000;57.000,3815.000
f9lN7loqzgrkrUl5cotk,6,person,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,290.000;416.000;180.000;532.000,59707.000
f9lN7loqzgrkrUl5cotk,5,person,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,800.000;264.000;271.000;547.000,48665.000
fACVNCxfZ1UpWLOyW5Un,4,person,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,274.000;348.000;936.000;1940.000,616676.000
fCguAs4b5u4OAThWLpsh,1,person,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,582.000;206.000;599.000;859.000,320603.000
fCguAs4b5u4OAThWLpsh,2,person,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,340.000;162.000;414.000;903.000,229284.000
fCguAs4b5u4OAThWLpsh,3,helmet_on_head,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,759.000;205.000;274.000;212.000,28227.000
fCguAs4b5u4OAThWLpsh,4,person,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,1027.000;191.000;337.000;874.000,157174.000
fCguAs4b5u4OAThWLpsh,5,helmet_on_head,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,496.000;160.000;179.000;125.000,15751.000
fCguAs4b5u4OAThWLpsh,6,helmet_on_head,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,1069.000;192.000;173.000;124.000,13109.000
fLAAu4V914vaOBpzi2jz,1,person,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,617.000;209.000;617.000;1042.000,454646.000
fUSboNBF7gsWxFhJcana,2,helmet_on_head,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,881.000;561.000;126.000;74.000,6811.000
fUSboNBF7gsWxFhJcana,4,vest_on_body,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,1001.000;667.000;181.000;258.000,10372.000
fUSboNBF7gsWxFhJcana,6,person,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,764.000;556.000;417.000;586.000,117103.000
fVfuf7cWPnRyw4D9x1vo,1,person,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,480.000;260.000;992.000;805.000,395449.000
fZbJypRfWdeUfPmPJbv2,1,helmet_loose,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,124.000;1650.000;878.000;481.000,294789.000
fZbJypRfWdeUfPmPJbv2,2,helmet_loose,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,0.000;942.000;419.000;862.000,215372.000
fZbJypRfWdeUfPmPJbv2,3,helmet_loose,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,740.000;0.000;694.000;545.000,300252.000
fZbJypRfWdeUfPmPJbv2,4,helmet_loose,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,1007.000;605.000;592.000;1150.000,460181.000
fZbJypRfWdeUfPmPJbv2,5,helmet_loose,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,0.000;0.000;734.000;672.000,424929.000
fZbJypRfWdeUfPmPJbv2,6,helmet_loose,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,642.000;818.000;504.000;576.000,192927.000
fZbJypRfWdeUfPmPJbv2,7,helmet_loose,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,0.000;625.000;650.000;550.000,225020.000
fZbJypRfWdeUfPmPJbv2,9,helmet_loose,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,732.000;582.000;553.000;301.000,97512.000
fZbJypRfWdeUfPmPJbv2,B,helmet_loose,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,709.000;347.000;370.000;319.000,56679.000
fZbJypRfWdeUfPmPJbv2,D,helmet_loose,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,958.000;1424.000;641.000;580.000,117449.000
fZbJypRfWdeUfPmPJbv2,F,helmet_loose,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,939.000;1611.000;660.000;521.000,155481.000
fZbJypRfWdeUfPmPJbv2,H,helmet_loose,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,848.000;1673.000;431.000;459.000,71256.000
fZbJypRfWdeUfPmPJbv2,J,helmet_loose,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,217.000;1186.000;395.000;415.000,73788.000
fZbJypRfWdeUfPmPJbv2,L,helmet_loose,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,273.000;1508.000;308.000;243.000,36466.000
feq9UuxoWtVRBPUnMr4G,1,person,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,1177.000;87.000;388.000;981.000,221980.000
feq9UuxoWtVRBPUnMr4G,2,person,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,157.000;389.000;554.000;679.000,142232.000
feq9UuxoWtVRBPUnMr4G,3,person,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,653.000;458.000;442.000;608.000,109643.000
fh9ZLK61WWobTGZsxZtb,1,vest_on_body,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,700.000;861.000;146.000;201.000,21895.000
fh9ZLK61WWobTGZsxZtb,2,helmet_on_head,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,739.000;799.000;65.000;50.000,2615.000
fh9ZLK61WWobTGZsxZtb,3,person,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,662.000;799.000;184.000;464.000,52958.000
fttALlrksUCBwd1P1uxT,1,vest_on_body,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,1074.000;223.000;325.000;569.000,47168.000
fttALlrksUCBwd1P1uxT,2,vest_on_body,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,831.000;417.000;36.000;41.000,1107.000
fttALlrksUCBwd1P1uxT,3,helmet_on_head,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,929.000;75.000;241.000;255.000,35558.000
fttALlrksUCBwd1P1uxT,4,person,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,776.000;76.000;712.000;720.000,259833.000
fttALlrksUCBwd1P1uxT,5,person,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,827.000;412.000;40.000;110.000,2863.000
fttALlrksUCBwd1P1uxT,6,person,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,728.000;420.000;50.000;101.000,3994.000
g1wRtvNq6gOrnSakm4aj,1,person,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,840.000;654.000;136.000;260.000,10921.000
g1wRtvNq6gOrnSakm4aj,2,person,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,20.000;659.000;63.000;24.000,1236.000
g1wRtvNq6gOrnSakm4aj,3,person,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,618.000;648.000;143.000;265.000,14060.000
g1wRtvNq6gOrnSakm4aj,4,person,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,887.000;605.000;17.000;55.000,542.000
g1wRtvNq6gOrnSakm4aj,5,person,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,21.000;659.000;139.000;288.000,5323.000
g1wRtvNq6gOrnSakm4aj,6,person,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,364.000;609.000;19.000;20.000,306.000
g1wRtvNq6gOrnSakm4aj,7,person,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,804.000;640.000;106.000;109.000,5080.000
gNPDrOkY5ncvCstpk8Ir,1,helmet_on_head,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,404.000;258.000;226.000;141.000,13683.000
gNPDrOkY5ncvCstpk8Ir,2,person,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,83.000;259.000;866.000;789.000,273377.000
gPFGULsXJIadGfSxA0ZC,1,vest_on_body,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,219.000;416.000;612.000;651.000,146846.000
gPFGULsXJIadGfSxA0ZC,2,person,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,173.000;42.000;793.000;1025.000,402657.000
gYn6rlfE3jNZF4ue6QGT,1,helmet_loose,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,339.000;504.000;401.000;333.000,77118.000
gYn6rlfE3jNZF4ue6QGT,2,person,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,513.000;14.000;339.000;332.000,55235.000
gYn6rlfE3jNZF4ue6QGT,3,person,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,0.000;192.000;33.000;119.000,2878.000
ghzZPWPu7P2hqWEVXzdK,3,helmet_loose,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,410.000;124.000;737.000;599.000,330628.000
glS8kOIkWw2z5g9Jf0YI,1,person,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,629.000;48.000;931.000;1017.000,421934.000
glS8kOIkWw2z5g9Jf0YI,2,person,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,563.000;284.000;507.000;557.000,109304.000
gtQyCqdKvXk2yIeURzCw,1,person,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,121.000;274.000;245.000;380.000,55364.000
gtQyCqdKvXk2yIeURzCw,2,helmet_loose,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,472.000;310.000;84.000;91.000,5561.000
guTxd6qoSMleRrrzuudX,1,vest_on_body,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,214.000;700.000;328.000;324.000,37947.000
guTxd6qoSMleRrrzuudX,2,vest_on_body,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,557.000;591.000;336.000;376.000,56440.000
guTxd6qoSMleRrrzuudX,3,person,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,215.000;489.000;356.000;535.000,102119.000
guTxd6qoSMleRrrzuudX,4,person,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,546.000;357.000;365.000;610.000,135551.000
guTxd6qoSMleRrrzuudX,5,person,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,186.000;694.000;1406.000;364.000,184647.000
guTxd6qoSMleRrrzuudX,8,helmet_on_head,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,544.000;357.000;198.000;128.000,15127.000
guTxd6qoSMleRrrzuudX,7,helmet_on_head,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,297.000;488.000;191.000;162.000,12607.000
gwAoT5NhaRgUOaU5OHpI,1,person,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,55.000;155.000;1247.000;1143.000,766389.000
gwAoT5NhaRgUOaU5OHpI,2,vest_on_body,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,423.000;596.000;731.000;702.000,372278.000
gwAoT5NhaRgUOaU5OHpI,5,helmet_on_head,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,599.000;149.000;382.000;293.000,82319.000
hKVfPWLhNq2uN8d3SJs1,1,vest_on_body,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,264.000;1216.000;1178.000;1184.000,885290.000
hKVfPWLhNq2uN8d3SJs1,2,helmet_on_head,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,565.000;600.000;543.000;393.000,149944.000
hKVfPWLhNq2uN8d3SJs1,3,person,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,263.000;601.000;1179.000;1799.000,1370011.000
hRBalleqqyG7t2msbEJX,8,person,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,565.000;359.000;70.000;175.000,6203.000
hRBalleqqyG7t2msbEJX,7,person,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,399.000;382.000;88.000;172.000,7806.000
hRBalleqqyG7t2msbEJX,6,person,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,450.000;347.000;66.000;160.000,4298.000
hRBalleqqyG7t2msbEJX,5,person,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,790.000;151.000;208.000;370.000,28081.000
hn0aQnTlX2RCubxvozTD,1,person,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,540.000;260.000;445.000;805.000,194521.000
hsfBHYazMXnS3WJlQzR7,1,vest_on_body,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,1097.000;598.000;503.000;467.000,137794.000
hsfBHYazMXnS3WJlQzR7,2,vest_on_body,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,0.000;713.000;647.000;354.000,143054.000
hsfBHYazMXnS3WJlQzR7,3,person,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,1011.000;0.000;589.000;1067.000,477335.000
hsfBHYazMXnS3WJlQzR7,4,person,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,0.000;65.000;905.000;1002.000,578546.000
hsfBHYazMXnS3WJlQzR7,7,helmet_on_head,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,1091.000;0.000;509.000;451.000,177499.000
hsfBHYazMXnS3WJlQzR7,6,helmet_on_head,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,0.000;64.000;609.000;597.000,276675.000
iJ4dUZWQCFaMhFRpxFFB,1,person,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,0.000;0.000;818.000;1062.000,683888.000
iJ4dUZWQCFaMhFRpxFFB,2,helmet_on_head,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,0.000;0.000;786.000;396.000,253666.000
iYDeCo5SbjJugwsbVESB,1,vest_on_body,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,770.000;415.000;233.000;333.000,63967.000
iYDeCo5SbjJugwsbVESB,2,helmet_on_head,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,1011.000;370.000;35.000;36.000,978.000
iYDeCo5SbjJugwsbVESB,3,helmet_on_head,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,721.000;382.000;37.000;29.000,808.000
iYDeCo5SbjJugwsbVESB,4,helmet_on_head,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,1133.000;366.000;40.000;41.000,1315.000
iYDeCo5SbjJugwsbVESB,5,helmet_on_head,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,552.000;387.000;36.000;30.000,727.000
iYDeCo5SbjJugwsbVESB,6,helmet_on_head,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,603.000;395.000;43.000;42.000,1195.000
iYDeCo5SbjJugwsbVESB,7,helmet_on_head,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,1294.000;414.000;35.000;31.000,850.000
iYDeCo5SbjJugwsbVESB,8,helmet_on_head,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,473.000;387.000;42.000;35.000,1093.000
iYDeCo5SbjJugwsbVESB,9,helmet_on_head,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,349.000;384.000;36.000;28.000,809.000
iYDeCo5SbjJugwsbVESB,A,helmet_on_head,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,682.000;385.000;42.000;42.000,1395.000
iYDeCo5SbjJugwsbVESB,B,helmet_on_head,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,541.000;404.000;34.000;37.000,1000.000
iYDeCo5SbjJugwsbVESB,C,helmet_on_head,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,552.000;387.000;41.000;47.000,1133.000
iYDeCo5SbjJugwsbVESB,D,helmet_on_head,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,316.000;399.000;36.000;27.000,799.000
iYDeCo5SbjJugwsbVESB,E,helmet_on_head,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,976.000;382.000;39.000;36.000,1060.000
iYDeCo5SbjJugwsbVESB,F,helmet_on_head,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,1244.000;404.000;35.000;26.000,726.000
iYDeCo5SbjJugwsbVESB,G,person,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,1011.000;370.000;71.000;182.000,5444.000
