source_image_id,name,width,height,status,action,reason,decision_source,annotation_count,eligible_annotation_count,zero_instance,group_id
P9Jz8sNsaNTHaD6dqhKc,premium_photo-1681823098176-5fc40b0659be.jpg,1600,1067,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,12,12,false,singleton-P9Jz8sNsaNTHaD6dqhKc
PIo6f9EGJ9nINHXHAGy7,px_0112_8487722.jpg,1733,1300,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,3,3,false,singleton-PIo6f9EGJ9nINHXHAGy7
PTpMxjS814v4U28HlRcf,pb_0184_6900536.jpg,1280,719,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,1,1,false,singleton-PTpMxjS814v4U28HlRcf
PqhswFNoQbq1qKOEBp5u,un_0075_rqcDp0U95PY.jpg,1080,772,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,16,16,false,singleton-PqhswFNoQbq1qKOEBp5u
Pto3IbY2BV6RjJJsxw4T,photo-1567954970774-58d6aa6c50dc.jpg,1600,900,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,1,1,false,singleton-Pto3IbY2BV6RjJJsxw4T
QUQENHzkWEHi5igbSpA1,photo-1777186476705-3c9376ce1599.jpg,1600,1123,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,2,2,false,singleton-QUQENHzkWEHi5igbSpA1
QVvTSJRWlcfwVnFYCOJ9,premium_photo-1661901724416-a0e345f0cbbe.jpg,1600,1067,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,2,2,false,singleton-QVvTSJRWlcfwVnFYCOJ9
QYjn7wMnjUSLcCSRwwn1,premium_photo-1682148421156-5cebb29be78f.jpg,1600,2400,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,2,2,false,singleton-QYjn7wMnjUSLcCSRwwn1
QiKJqc8mjFL8EnIf105y,tu_px_09180_1797415.jpg,1880,1253,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,1,1,false,singleton-QiKJqc8mjFL8EnIf105y
QmjHa7u0ZQG0cE5HadWX,photo-1564182842834-681b7be6de4b.jpg,1600,2000,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,1,1,false,singleton-QmjHa7u0ZQG0cE5HadWX
R32m4IeILycIsDayiufx,tu_px_09126_34462499.jpg,867,1300,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,2,2,false,singleton-R32m4IeILycIsDayiufx
RGHYIrvH4ypjKeh0X9jI,photo-1557089011-e00dec01a241.jpg,1600,1067,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,8,8,false,singleton-RGHYIrvH4ypjKeh0X9jI
RKuAbxAitj0j4NzRD0Px,premium_photo-1661302828763-4ec9b91d9ce3.jpg,1600,1065,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,5,5,false,singleton-RKuAbxAitj0j4NzRD0Px
RL2s7RdAmeNec6fLrJez,px_0190_13507074.jpg,1005,1300,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,9,9,false,singleton-RL2s7RdAmeNec6fLrJez
RRlPrUJXfRWGGJ6CeKIL,px_0139_8487333.jpg,1733,1300,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,5,5,false,singleton-RRlPrUJXfRWGGJ6CeKIL
RdJdZdkvlh1EvYQcyy98,photo-1764328165995-0624c280a6d2.jpg,1600,2400,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,2,2,false,singleton-RdJdZdkvlh1EvYQcyy98
RpNbe3NA9Ewqpz10Tid7,premium_photo-1663045426415-46444a2fa41c.jpg,1600,1067,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,5,5,false,singleton-RpNbe3NA9Ewqpz10Tid7
SA6z7RB5PM7Ij8AwZgp1,premium_photo-1663045488413-3e33a7ac44b0.jpg,1600,1067,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,3,3,false,singleton-SA6z7RB5PM7Ij8AwZgp1
SAxTZz7s67P7PHgPiVQD,photo-1759922378222-47ad736a174d.jpg,1600,1067,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,21,21,false,singleton-SAxTZz7s67P7PHgPiVQD
SJJJI5U15RfnloEUpsCl,photo-1702284971823-cb3f9c383a6f.jpg,1600,2400,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,1,1,false,singleton-SJJJI5U15RfnloEUpsCl
SOVx70YdnCwZQTD0yb1N,px_0109_30197168.jpg,976,1300,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,3,3,false,singleton-SOVx70YdnCwZQTD0yb1N
SPkjTewbo5B0mADZT61m,px_0022_8488019.jpg,975,1300,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,3,3,false,singleton-SPkjTewbo5B0mADZT61m
STq4QNtivjTEw93pnzUf,px_0064_35390341.jpg,867,1300,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,2,2,false,singleton-STq4QNtivjTEw93pnzUf
SkRWCmGhaCswgUNKIAos,photo-1722230428078-591f520674b0.jpg,1600,2399,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,2,2,false,singleton-SkRWCmGhaCswgUNKIAos
SoyYOpTgmlQWlluJOZEE,px_0104_8487721.jpg,1733,1300,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,2,2,false,singleton-SoyYOpTgmlQWlluJOZEE
SpqTKP1HgPTfRMf3kjMw,px_0197_8487763.jpg,975,1300,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,6,6,false,singleton-SpqTKP1HgPTfRMf3kjMw
SurmZufksfn5NllTtjD8,tu_px_09164_35281196.jpg,1880,1253,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,2,2,false,singleton-SurmZufksfn5NllTtjD8
Sx8zzDNF7sd2E0aaDtN8,premium_photo-1681823038232-151720d8023f.jpg,1600,1067,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,6,6,false,singleton-Sx8zzDNF7sd2E0aaDtN8
Sxg7i96XAHXonWrVAV8Q,photo-1520299287249-296a6c957518.jpg,1600,1071,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,1,1,false,singleton-Sxg7i96XAHXonWrVAV8Q
T6C7HiZwQDa07dlanhBF,photo-1504307651254-35680f356dfd.jpg,1600,1060,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,5,5,false,singleton-T6C7HiZwQDa07dlanhBF
THaelQmgDKdUwfSFIAx5,photo-1709719263381-30553a1d618b.jpg,1600,1131,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,2,2,false,manual_dup_005
TRn9Bx3c2kyqm0x9Suct,photo-1762709314068-1c0b65a2fcfd.jpg,1600,2400,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,2,2,false,singleton-TRn9Bx3c2kyqm0x9Suct
TfT34mr30shVLpJdQuu4,premium_photo-1681823449995-dd90c76ab761.jpg,1600,1044,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,2,2,false,singleton-TfT34mr30shVLpJdQuu4
TqbtZYtTWiEhg5zB0duU,photo-1726421690313-2e0519335b82.jpg,1600,1067,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,1,1,false,singleton-TqbtZYtTWiEhg5zB0duU
Tw3kcCGIMX2DmGQevfCR,tu_px_09110_7843972.jpg,1880,1255,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,2,2,false,singleton-Tw3kcCGIMX2DmGQevfCR
TwF1Rahc7CIP2gpmlbLS,un_0068_77X7pOwapGg.jpg,1080,719,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,11,11,false,singleton-TwF1Rahc7CIP2gpmlbLS
TypXpPM2GOKRXVcgFCjR,pb_0018_8463424.jpg,1280,853,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,3,3,false,singleton-TypXpPM2GOKRXVcgFCjR
U0AseIcul3Oj2l27WnM8,photo-1646227655588-b44f246c04fb.jpg,1600,2400,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,2,2,false,singleton-U0AseIcul3Oj2l27WnM8
U1qd4okczSBsE3VT6pzg,photo-1564183063457-680b3759a5bd.jpg,1600,1067,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,1,1,false,singleton-U1qd4okczSBsE3VT6pzg
U8OKPL7BU1Y2lII5M7Ui,tu_px_09176_4487385.jpg,867,1300,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,1,1,false,singleton-U8OKPL7BU1Y2lII5M7Ui
UCdf01APuQuNPLZxO7Vb,premium_photo-1674248799219-3447bc59d983.jpg,1600,2390,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,16,16,false,singleton-UCdf01APuQuNPLZxO7Vb
UUktj1unQEF7oxAAKuge,tu_px_09162_9762080.jpg,1880,1253,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,1,1,false,singleton-UUktj1unQEF7oxAAKuge
Ud5BlYIB2FSpmLDEEq9z,photo-1587582423116-ec07293f0395.jpg,1600,1067,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,3,3,false,manual_dup_004
Um5Oft7wh92nWZzcd33C,photo-1763328044377-d37cd9052d99.jpg,1600,1067,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,4,4,false,manual_dup_002
UzXLvGMEvzoOvv29dkyY,premium_photo-1721832786188-906b9b08a0c4.jpg,1600,1067,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,3,3,false,singleton-UzXLvGMEvzoOvv29dkyY
V2ZGAcXVfLD8h3Nv7zCq,photo-1760963301666-582b92218a19.jpg,1600,2133,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,10,10,false,singleton-V2ZGAcXVfLD8h3Nv7zCq
VBtNhSPdKWG9aB5UwSAp,px_0004_34670931.jpg,867,1300,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,3,3,false,singleton-VBtNhSPdKWG9aB5UwSAp
VKyk8uoMs024kVF0SQRN,px_0159_15332313.jpg,1880,1253,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,1,1,false,singleton-VKyk8uoMs024kVF0SQRN
Vtt35PA66TdcCFU5LqWG,px_0199_34442873.jpg,1880,1253,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,27,27,false,singleton-Vtt35PA66TdcCFU5LqWG
VzapfWdPlwdZ5ZjvR9Lz,photo-1632516160994-b4463d4e19d2.jpg,1600,2400,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,4,4,false,singleton-VzapfWdPlwdZ5ZjvR9Lz
WDUbla9aKXNSFb1VPo3Y,px_0009_8487797.jpg,975,1300,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,3,3,false,singleton-WDUbla9aKXNSFb1VPo3Y
WK7rSXorlMi85h9asAR3,px_0023_8487994.jpg,975,1300,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,3,3,false,singleton-WK7rSXorlMi85h9asAR3
WRFgtFooB6kjdViPXWHk,photo-1755692879700-721ffbc767b8.jpg,1600,1067,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,2,2,false,manual_dup_003
WeIamb2srt7SBgcfAFq1,un_0191_-3VlPEKi1Zo.jpg,1080,720,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,3,3,false,singleton-WeIamb2srt7SBgcfAFq1
WfgDXbNWgS61DtELPPR9,photo-1772442198620-3674b427e59e.jpg,1600,2133,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,1,1,false,singleton-WfgDXbNWgS61DtELPPR9
WiRPJkDVQdPSvkqMW8Rh,px_0180_12131144.jpg,867,1300,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,1,1,false,singleton-WiRPJkDVQdPSvkqMW8Rh
WizgfRCkmeL3P8qusBOI,photo-1545502334-ef4d43ade603.jpg,1600,1037,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,14,14,false,singleton-WizgfRCkmeL3P8qusBOI
WmrVhZUFxNgrZvYUWnIJ,px_0015_8487369.jpg,975,1300,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,4,4,false,singleton-WmrVhZUFxNgrZvYUWnIJ
WrxzGNad1ocUQmr32npK,premium_photo-1661680811453-0a96d6266b28.jpg,1600,2400,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,3,3,false,singleton-WrxzGNad1ocUQmr32npK
Wv9gMcKNBNTvFlSRuZe3,px_0188_30592246.jpg,1880,1253,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,3,3,false,singleton-Wv9gMcKNBNTvFlSRuZe3
WvGmeXrUqULTXbaSGJgZ,px_0080_34842258.jpg,1880,1253,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,5,5,false,singleton-WvGmeXrUqULTXbaSGJgZ
Wxlj5YOPuTXsUopMH7bg,tu_un_09185_Ee6ot8_yvLQ.jpg,1080,720,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,1,1,false,singleton-Wxlj5YOPuTXsUopMH7bg
WzTgGIeyuH1B3BYfY7tf,photo-1772852364756-cb89bbfa2aa8.jpg,1600,900,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,1,1,false,singleton-WzTgGIeyuH1B3BYfY7tf
X5ZA7xQ8Kzl1xm0xBcdd,photo-1544993485-ea7fee6111b4.jpg,1600,1067,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,2,2,false,singleton-X5ZA7xQ8Kzl1xm0xBcdd
X8B97hWGbmozigS9fEf4,tu_px_09107_8931724.jpg,1880,1253,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,2,2,false,singleton-X8B97hWGbmozigS9fEf4
XJ12x7QMBoWQ5JDrvK1E,photo-1693019108307-25453cd99978.jpg,1600,1200,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,3,3,false,singleton-XJ12x7QMBoWQ5JDrvK1E
XQUau6Bs9iWpTYrXHtq0,tu_px_09175_4480799.jpg,867,1300,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,1,1,false,singleton-XQUau6Bs9iWpTYrXHtq0
XR2eyVIj5HC0jcNt3TaF,photo-1752937285396-df7c206f47f1.jpg,1600,1067,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,3,3,false,singleton-XR2eyVIj5HC0jcNt3TaF
XakHn7NQJzcdCBMuA4V1,photo-1640459665989-20669a3b6446.jpg,1600,2562,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,4,4,false,singleton-XakHn7NQJzcdCBMuA4V1
XglPXJS02oKjbtcYMeG1,photo-1758574697284-8e84046a45ae.jpg,1600,1261,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,2,2,false,singleton-XglPXJS02oKjbtcYMeG1
XvqBrAuKPXCrvqEIjBai,photo-1694522362256-6c907336af43.jpg,1600,1067,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,4,4,false,singleton-XvqBrAuKPXCrvqEIjBai
Y1meTyz9qAlTOKqcMF21,px_0026_8961128.jpg,867,1300,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,6,6,false,singleton-Y1meTyz9qAlTOKqcMF21
Y8Qx4RUxXlcq5dm2gx4n,premium_photo-1664300982961-f57190dca362.jpg,1600,1067,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,8,8,false,singleton-Y8Qx4RUxXlcq5dm2gx4n
YEZrZA7GrbvlyKBA7z5q,tu_px_09003_8487720.jpg,1733,1300,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,3,3,false,singleton-YEZrZA7GrbvlyKBA7z5q
YUsaUSUsoTg1Dhf5PVRS,un_0026_fsa8AHFoJH8.jpg,1080,721,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,3,3,false,singleton-YUsaUSUsoTg1Dhf5PVRS
Ye8ccAU3zvBw2RWzUr4w,premium_photo-1661901715537-ed9a6f1bb663.jpg,1600,1067,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,4,4,false,singleton-Ye8ccAU3zvBw2RWzUr4w
Yus4GG8O9bfML35pe2Xg,photo-1622612063021-116cc3407145.jpg,1600,1067,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,10,10,false,singleton-Yus4GG8O9bfML35pe2Xg
ZBOFTpRZenVU4pLo2qvs,px_0186_4161604.jpg,1880,1253,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,4,4,false,singleton-ZBOFTpRZenVU4pLo2qvs
ZC5U6cHpgTUpFTtOQWiW,photo-1664382950442-0748f82f2752.jpg,1600,1065,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,3,3,false,singleton-ZC5U6cHpgTUpFTtOQWiW
ZSEtO1xi7ojj6XTirEb1,photo-1558227691-41ea78d1f631.jpg,1600,2400,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,14,14,false,singleton-ZSEtO1xi7ojj6XTirEb1
ZtkHwixUGYxprWRUjVfK,photo-1679679811837-c28b2586f533.jpg,1600,2389,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,2,2,false,singleton-ZtkHwixUGYxprWRUjVfK
ZyE71IGsDLI6OG9aIUwV,photo-1765378025255-5c2ff04563f4.jpg,1600,2395,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,3,3,false,singleton-ZyE71IGsDLI6OG9aIUwV
aEsSiryCIhDl2uLhyYVc,photo-1552530697-b6f76b88f5c5.jpg,1600,2416,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,1,1,false,singleton-aEsSiryCIhDl2uLhyYVc
aY9eNC7XGXN7yzM04BIy,photo-1640236889868-97b4708793d0.jpg,1600,1067,ELIGIBLE,KEEP_IMAGE,NO_OBVIOUS_MISSING_TARGET_LABEL,PHASE_4B_HUMAN_AUDIT,0,0,true,singleton-aY9eNC7XGXN7yzM04BIy
ahfMFVQYlwiC5qDCiYTe,tu_un_09113_oGRCb_hnbGQ.jpg,1080,748,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,2,2,false,singleton-ahfMFVQYlwiC5qDCiYTe
ajCO2t9BGFENy5GElzHf,premium_photo-1678837556049-445eea3f0c45.jpg,1600,2400,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,2,2,false,singleton-ajCO2t9BGFENy5GElzHf
ajcbQPBpsaCua5ocPPgp,photo-1774638794582-a24f0604342d.jpg,1600,2133,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,2,2,false,singleton-ajcbQPBpsaCua5ocPPgp
arsAD5W3OM2LZE59FvZO,premium_photo-1682148826211-99809e7034eb.jpg,1600,1067,ELIGIBLE,KEEP_IMAGE,NO_OBVIOUS_MISSING_TARGET_LABEL,PHASE_4B_HUMAN_AUDIT,0,0,true,singleton-arsAD5W3OM2LZE59FvZO
bQfpZl7W2IH4XyIddjOY,premium_photo-1661377122808-fa8a12cdf9c0.jpg,1600,1067,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,7,7,false,singleton-bQfpZl7W2IH4XyIddjOY
bQh3X6QEPcT50H0QeLPP,photo-1632862378103-8248dccb7e3d.jpg,1600,2000,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,3,3,false,singleton-bQh3X6QEPcT50H0QeLPP
bya4T8yTfPXtyN71EGq6,tu_px_09148_9227534.jpg,1880,1253,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,1,1,false,singleton-bya4T8yTfPXtyN71EGq6
cR6jQqnXlXEih0YeParx,px_0194_21619446.jpg,1278,1300,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,9,9,false,singleton-cR6jQqnXlXEih0YeParx
cYheOItaMXJ9X72dU5u4,premium_photo-1661448618995-0f9aab5db21c.jpg,1600,1067,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,4,4,false,singleton-cYheOItaMXJ9X72dU5u4
